geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
9950,-23.68772666723403,-46.58369967586103,diadema,SP
57150,-9.60997194450715,-35.959498475583146,pilar,AL
13280,-23.021164658331024,-46.97475560061823,vinhedo,SP
60165,-3.7298022345622353,-38.48332895540101,fortaleza,CE
27175,-22.62881804133161,-43.89814431816903,pirai,RJ
45860,-15.67803803043048,-38.94956924684978,canavieiras,BA
3603,-23.523732765191323,-46.54973679072655,sao paulo,SP
72210,-15.813002999999943,-48.10009399999996,ceilandia,DF
28021,-21.799794210172426,-41.28829369097708,campos dos goytacazes,RJ
9961,-23.7091691312828,-46.60082706578562,diadema,SP
5752,-23.620577741329548,-46.750542585204,são paulo,SP
32110,-19.8805102490405,-44.016969213665206,contagem,MG
28022,-21.80539391864477,-41.30614174472127,campos dos goytacazes,RJ
37701,-21.78533694296912,-46.56136901977192,pocos de caldas,MG
49025,-10.943154512279806,-37.05601658979274,aracaju,SE
73900,-14.08769190039087,-46.365610355621016,posse,GO
26950,-22.442242233695712,-43.44127305668614,paty do alferes,RJ
11320,-23.969403392373135,-46.37062900884642,sao vicente,SP
45208,-13.862549368905682,-40.0635399419039,jequie,BA
17020,-22.303197000000004,-49.07077425,bauru,SP
87538,-23.896168356327557,-53.40773710836668,perobal,PR
40296,-12.991034409111842,-38.4783667024641,salvador,BA
42738,-12.897377057447086,-38.33586516541635,lauro de freitas,BA
82920,-25.447089894358196,-49.21341558525788,curitiba,PR
4611,-23.61876269608747,-46.66595525728548,sao paulo,SP
36972,-20.258794207687814,-41.8763130930576,martins soares,MG
25040,-22.745448400750263,-43.32840472734604,duque de caxias,RJ
89504,-26.771911204212618,-51.021282308423245,caçador,SC
6386,-23.531002838357416,-46.83783355536758,carapicuiba,SP
97060,-29.71962440744075,-53.78013688291767,santa maria,RS
5406,-23.558408929305106,-46.680895524085,sao paulo,SP
99704,-27.625894105847976,-52.23921148444562,erechim,RS
8694,-23.514412877515863,-46.29686985093653,suzano,SP
68901,0.0263579084702809,-51.06635166440454,macapa,AP
87053,-23.454818711445757,-51.91934915449614,maringa,PR
98700,-28.388040994573107,-53.934331500000006,ijui,RS
9431,-23.68867492645274,-46.379920048992986,ribeirao pires,SP
60430,-3.751465316406005,-38.55539147876394,fortaleza,CE
95076,-29.180966265236133,-51.15035113801308,caxias do sul,RS
96750,-30.12070123202916,-51.96110854452903,butia,RS
90430,-30.028541569534895,-51.19975389447565,porto alegre,RS
35900,-19.623272656726773,-43.21098720957815,itabira,MG
85340,-25.526603999999946,-52.51048999999996,rio bonito do iguacu,PR
31980,-19.85505777768481,-43.914084837209366,belo horizonte,MG
6656,-23.557570188416427,-46.9172740163991,itapevi,SP
80060,-25.43039157646144,-49.26246481320336,curitiba,PR
15091,-20.829161777887165,-49.401998783653255,sao jose do rio preto,SP
5145,-23.49651523426041,-46.7283097080327,sao paulo,SP
78520,-9.948432899234632,-54.91342674381512,guaranta do norte,MT
13803,-22.524855673119497,-46.95512226265618,mogi mirim,SP
20766,-22.872460499999995,-43.280887499999984,rio de janeiro,RJ
12237,-23.24125776963473,-45.90854733319866,sao jose dos campos,SP
90038,-30.026346286427376,-51.22249899457566,porto alegre,RS
16300,-21.429018385750503,-50.07969305473857,penapolis,SP
4836,-23.74297202109182,-46.710651960586326,sao paulo,SP
12610,-22.749215374689808,-45.13319369761668,lorena,SP
11535,-23.935263661224308,-46.43081531365016,cubatao,SP
71805,-15.880411407209978,-48.01828403480678,brasilia,DF
9060,-23.659890338882807,-46.54994890827512,santo andre,SP
30520,-19.939343960874773,-44.02226608312654,belo horizonte,MG
88058,-27.45201653235193,-48.39706900421458,florianopolis,SC
12970,-23.054127607702775,-46.35630417058756,piracaia,SP
8257,-23.552878253678795,-46.42727492200933,sao paulo,SP
66060,-1.446548929939487,-48.47073433944768,belem,PA
73360,-15.623736576955116,-47.64614474922279,brasilia,DF
35557,-20.183255075603853,-44.77771261306763,carmo do cajuru,MG
38442,-18.641099318541343,-48.203148558276126,araguari,MG
72804,-16.25386360951983,-47.925415946672224,luziânia,GO
64016,-5.075231407716755,-42.8174419183237,teresina,PI
13142,-22.786705215101826,-47.190391836805325,paulinia,SP
9663,-23.657807392376377,-46.59854157518717,sao bernardo do campo,SP
96360,-31.872306370709357,-52.81475482526632,pedro osorio,RS
71692,-15.904729150379817,-47.774426028887405,brasilia,DF
74265,-16.698757451688678,-49.28898934930661,goiania,GO
23575,-22.901288165964623,-43.677569043568624,rio de janeiro,RJ
22790,-23.01502682237861,-43.449795807374976,rio de janeiro,RJ
18040,-23.497685475993983,-47.476083206215016,sorocaba,SP
88132,-27.64301988374891,-48.6725565749633,palhoca,SC
90470,-30.03215345545042,-51.1768777209302,porto alegre,RS
23550,-22.93776644116,-43.69454480264646,rio de janeiro,RJ
21710,-22.878394354434715,-43.43052304010618,rio de janeiro,RJ
97195,-29.64426260960848,-53.58171632629063,silveira martins,RS
38408,-18.92902234860633,-48.24727570912922,uberlândia,MG
13148,-22.797898868717205,-47.11288737261235,paulinia,SP
96690,-30.192981892937134,-52.373401485388285,pantano grande,RS
15503,-20.395893108301397,-49.98004945623469,votuporanga,SP
45810,-16.40532302852179,-39.04878600628116,porto seguro,BA
89850,-26.723895687734437,-52.72587427758503,quilombo,SC
73770,-14.134873935430427,-47.52027385208588,alto paraiso de goias,GO
12721,-22.558198138957408,-44.94525337958789,cruzeiro,SP
82940,-25.456318889260768,-49.219738422846056,curitiba,PR
89275,-26.36835823984826,-49.06727352273904,schroeder,SC
45000,-14.852540168474778,-40.84296638412488,vitoria da conquista,BA
37220,-21.036051500178825,-44.76690953585626,bom sucesso,MG
6182,-23.52794325921565,-46.81035200075475,osasco,SP
30190,-19.92383679323671,-43.94106803067111,belo horizonte,MG
24040,-22.884629885157104,-43.12807269202257,niteroi,RJ
72260,-15.796411471022187,-48.13872774667919,brasilia,DF
13322,-23.18115192658256,-47.27232929814593,salto,SP
2516,-23.50801847100233,-46.65680186955393,são paulo,SP
17880,-21.5703982575846,-51.35129261355012,irapuru,SP
22051,-22.974754808500148,-43.19179420148317,rio de janeiro,RJ
79890,-22.08402072714907,-54.799181560812364,itapora,MS
31070,-19.88627612492108,-43.890657066849606,belo horizonte,MG
37580,-22.42595319219221,-46.57883749112772,monte siao,MG
20785,-22.885980704974276,-43.26712746419299,rio de janeiro,RJ
79051,-20.493374282792043,-54.59725046087477,campo grande,MS
6363,-23.56647822685052,-46.836619586910125,carapicuiba,SP
13917,-22.69584685206878,-47.00054577462639,jaguariúna,SP
94120,-29.91766093450283,-51.04916067040803,gravatai,RS
8576,-23.48825941368751,-46.35837923306562,itaquaquecetuba,SP
13940,-22.473928854224276,-46.626642241012085,aguas de lindoia,SP
69313,2.844120377049112,-60.7280615133153,boa vista,RR
5577,-23.585302374488748,-46.76573031099623,são paulo,SP
12929,-22.936817147931222,-46.51433127254891,braganca paulista,SP
52051,-8.031614846240398,-34.904952199001656,recife,PE
31110,-19.908408288937537,-43.93760676089216,belo horizonte,MG
65065,-2.495484618096823,-44.22418302178432,são luís,MA
18560,-23.35105446941515,-47.690052347336646,ipero,SP
21340,-22.869386140169603,-43.35561249457564,rio de janeiro,RJ
19063,-22.12339288633036,-51.44331333905299,presidente prudente,SP
31110,-19.90641254232788,-43.93646566818633,belo horizonte,MG
17207,-22.29003929364074,-48.55354754746377,jau,SP
16402,-21.676770672363,-49.72671915867251,lins,SP
90230,-30.01428527032721,-51.208904492382594,porto alegre,RS
2012,-23.514706437774905,-46.63993079241135,são paulo,SP
88336,-27.013198787408328,-48.6177431179526,balneario camboriu,SC
28230,-21.47664059493779,-41.10866699718767,sao francisco de itabapoana,RJ
3758,-23.503352215359545,-46.50111262794439,são paulo,SP
98970,-27.94818351472405,-54.75265594922968,candido godoi,RS
94930,-29.952131420322463,-51.105828133978825,cachoeirinha,RS
23060,-22.909175364795235,-43.597224166321126,rio de janeiro,RJ
9020,-23.65743787483404,-46.52234046627046,santo andre,SP
85960,-24.56127351084661,-54.0303938351754,marechal candido rondon,PR
30380,-19.945659510675807,-43.94950297446477,belo horizonte,MG
69050,-3.101012999999992,-60.02414011568624,manaus,AM
8257,-23.55369822814357,-46.43111350582837,sao paulo,SP
9110,-23.67339707576895,-46.49958875367881,santo andre,SP
18800,-23.202700538023603,-49.3787731502464,piraju,SP
96070,-31.68754950152921,-52.35609981404007,pelotas,RS
4821,-23.72441758312653,-46.68559097307979,sao paulo,SP
11940,-24.706895156943865,-48.007843106044334,jacupiranga,SP
3807,-23.497617185123204,-46.47335726894224,sao paulo,SP
78300,-14.413583999999949,-58.137942499999966,tangara da serra,MT
36085,-21.716920288649074,-43.40308605314792,juiz de fora,MG
32655,-19.968850477378968,-44.16690286219632,betim,MG
18055,-23.490015340654026,-47.51305550334352,sorocaba,SP
79640,-20.770589019609464,-51.71857879738265,tres lagoas,MS
33200,-19.694067524804566,-43.92086937045239,vespasiano,MG
17700,-21.785636483460895,-50.8792022587087,osvaldo cruz,SP
38610,-16.379099146300707,-46.88931281048531,unai,MG
5428,-23.56510769094576,-46.70017695711403,sao paulo,SP
79118,-20.44108302434408,-54.62268123132051,campo grande,MS
23066,-22.895023499999997,-43.61245424999999,rio de janeiro,RJ
35020,-18.847857362891173,-41.935869053179566,governador valadares,MG
13480,-22.57661908465575,-47.395137887039056,limeira,SP
34006,-19.985758860727604,-43.93749578266117,nova lima,MG
23035,-22.95210156638332,-43.60687144393401,rio de janeiro,RJ
29163,-20.214557654452086,-40.230916626983614,serra,ES
11702,-24.01287764141036,-46.43276649347913,praia grande,SP
30140,-19.92579133443941,-43.92193440813088,belo horizonte,MG
75355,-17.04630294549333,-49.63006470021328,varjao,GO
3454,-23.56247950429917,-46.51232348167813,sao paulo,SP
53407,-7.950574507646048,-34.8944532485429,paulista,PE
36307,-21.133967773789674,-44.25408474577294,sao joao del rei,MG
63800,-5.195336834979463,-39.28108582788386,quixeramobim,CE
2244,-23.4890634657222,-46.60473022675858,sao paulo,SP
53040,-7.963043898448345,-34.84219539858721,olinda,PE
65604,-4.863276967517437,-43.36077347182608,caxias,MA
87340,-24.306312576653905,-52.5331363685144,mamborê,PR
15630,-20.24931062018371,-50.109047386080114,pedranopolis,SP
64600,-7.0853549331682375,-41.48324882572607,picos,PI
21330,-22.882356617548563,-43.37344013237933,rio de janeiro,RJ
13940,-22.488777791236,-46.6297292722571,aguas de lindoia,SP
96225,-32.008720692156174,-52.041907782507394,sao jose do norte,RS
79290,-21.125726838653254,-56.4835545092018,bonito,MS
11250,-23.84926111949811,-46.1349397377946,bertioga,SP
23575,-22.891291034222053,-43.673556928546816,rio de janeiro,RJ
41185,-12.950123144369549,-38.46323796695475,salvador,BA
1424,-23.569257761584645,-46.66000853121936,sao paulo,SP
3424,-23.55437526949813,-46.542173744683126,sao paulo,SP
17180,-21.890904272690246,-49.02502979573238,iacanga,SP
2516,-23.5092871357262,-46.661137161117175,sao paulo,SP
80030,-25.421035212065902,-49.26578797836627,curitiba,PR
96840,-29.751280579755413,-52.44619142112798,santa cruz do sul,RS
39660,-17.288901380577254,-42.73479892956578,turmalina,MG
21941,-22.81937838022973,-43.22488079822837,rio de janeiro,RJ
20240,-22.919886733827724,-43.18816183083272,rio de janeiro,RJ
83322,-25.46743063223509,-49.18571963007069,pinhais,PR
13575,-22.02722594532287,-47.9162106401696,são carlos,SP
59360,-6.690456738718676,-36.66063540769992,parelhas,RN
6440,-23.51054322735254,-46.86026061608906,barueri,SP
5881,-23.682160875092865,-46.77869592888683,sao paulo,SP
22411,-22.982937517889173,-43.20899038190316,rio de janeiro,RJ
39680,-17.699553838460602,-42.51602591423825,capelinha,MG
9666,-23.658470808335373,-46.60774940615345,sao bernardo do campo,SP
81270,-25.45576334682558,-49.34713612667027,curitiba,PR
60861,-3.811564707744237,-38.51911906341971,fortaleza,CE
5044,-23.533027941716195,-46.69383029516996,sao paulo,SP
11704,-24.032598003058425,-46.48393852345775,praia grande,SP
5382,-23.574850720886108,-46.76105183762832,são paulo,SP
25957,-22.428242731271467,-42.97546249221049,teresopolis,RJ
5517,-23.58328308298232,-46.72353552331353,sao paulo,SP
3322,-23.54787392977097,-46.56146529892086,sao paulo,SP
6528,-23.423306482044516,-46.89398197705239,santana de parnaiba,SP
45290,-14.84488885376146,-39.98825518424261,ibicui,BA
3945,-23.59485997446477,-46.4904441099025,são paulo,SP
24358,-22.95049153205609,-43.08653948265909,niteroi,RJ
9981,-23.71437339439665,-46.61080831779097,diadema,SP
18015,-23.49975390452421,-47.43763235068379,sorocaba,SP
81050,-25.48412648969378,-49.29839001030621,curitiba,PR
1250,-23.54759168027578,-46.67174253038265,sao paulo,SP
63500,-6.361364802469916,-39.29621324469949,iguatu,CE
21310,-22.87971852899767,-43.33645324854291,rio de janeiro,RJ
6600,-23.5300923351622,-46.89801963674189,jandira,SP
28990,-22.929506880543173,-42.55890941054873,saquarema,RJ
45690,-15.292309581610096,-39.07871879190331,una,BA
97700,-29.19229761763773,-54.87163326877283,santiago,RS
95950,-29.214779627942637,-52.02076687435734,nova brescia,RS
99010,-28.258035608517,-52.39628955954268,passo fundo,RS
66020,-1.4624563564255366,-48.501965565198745,belem,PA
1312,-23.55364600943506,-46.64827785290551,sao paulo,SP
5868,-23.665434317790982,-46.77582282514856,sao paulo,SP
3801,-23.50190183458363,-46.49024273604943,são paulo,SP
13636,-21.98598087756072,-47.41095312314427,pirassununga,SP
2993,-23.4534007507646,-46.73155026395059,sao paulo,SP
68400,-2.2286370437119407,-49.48975922111299,cameta,PA
13515,-22.517674532973142,-47.7784399703677,charqueada,SP
9641,-23.651448063592586,-46.57670835039532,são bernardo do campo,SP
8031,-23.50973429990545,-46.42348589991894,sao paulo,SP
8265,-23.589212067210084,-46.44709419247903,sao paulo,SP
26562,-22.772388122196467,-43.42315158803011,mesquita,RJ
42700,-12.861147530671111,-38.31601318220902,lauro de freitas,BA
5017,-23.53307038550985,-46.67571692506776,sao paulo,SP
6780,-23.617823004822213,-46.79358236394467,taboao da serra,SP
33200,-19.69382248124706,-43.92109841647326,vespasiano,MG
45603,-14.786258965880172,-39.27526024123569,itabuna,BA
27260,-22.516786909200345,-44.10608340879907,volta redonda,RJ
88330,-26.981777999999945,-48.63732649999997,balneario camboriu,SC
38405,-18.905339252293818,-48.25965941603674,uberlandia,MG
3646,-23.52423169386577,-46.52985156841135,sao paulo,SP
75903,-17.78978499690815,-50.9206325478884,rio verde,GO
15870,-21.05000159533636,-49.05525444242706,catigua,SP
17018,-22.35648408064297,-49.05113127483231,bauru,SP
88514,-27.826659122401463,-50.363604793875005,lages,SC
87300,-24.04080952455605,-52.36634960250975,campo mourão,PR
2930,-23.49096248626576,-46.708194489584,são paulo,SP
59865,-5.98357473787423,-37.81803652368507,umarizal,RN
6273,-23.49146949835917,-46.77018571814394,osasco,SP
12722,-22.573856379268832,-44.94885183097637,cruzeiro,SP
12906,-22.93957762308849,-46.545859010416,braganca paulista,SP
64048,-5.076673414295195,-42.78786421172022,teresina,PI
11320,-23.973206027165286,-46.37213390511263,sao vicente,SP
8790,-23.523660575913173,-46.16854879502573,mogi das cruzes,SP
37056,-21.572853441912123,-45.423167256083,varginha,MG
12902,-22.95938252677597,-46.54857639855159,braganca paulista,SP
14820,-21.748011329961223,-48.12469391045879,americo brasiliense,SP
36201,-21.231359300531707,-43.79063875023233,barbacena,MG
80250,-25.446133204830044,-49.280477259507165,curitiba,PR
45607,-14.81140214348782,-39.27217781903175,itabuna,BA
1219,-23.540223573951277,-46.645277138092126,sao paulo,SP
13207,-23.198237474897457,-46.8837320029142,jundiai,SP
88015,-27.59338527953291,-48.55115205465483,florianopolis,SC
40110,-12.99277488134586,-38.51961973605342,salvador,BA
9030,-23.66729873189448,-46.52978443559933,santo andre,SP
13454,-22.746646812352008,-47.37851276660471,santa barbara d oeste,SP
68553,-8.04532060116785,-50.04949638133261,redencao,PA
76923,-10.428226799327271,-62.12941765796744,vale do paraiso,RO
98700,-28.39464922749286,-53.9118878928021,ijuí,RS
31742,-19.8314469892348,-43.92803853229559,belo horizonte,MG
96200,-32.03663715002587,-52.103941826788684,rio grande,RS
4569,-23.612439876219018,-46.69034926005544,sao paulo,SP
2041,-23.48684423867752,-46.62006292153094,sao paulo,SP
48700,-11.655662684917148,-39.01003387948716,serrinha,BA
21810,-22.882396956140383,-43.45813285492829,rio de janeiro,RJ
4747,-23.657594422076475,-46.6989063034577,sao paulo,SP
98700,-28.39357861233253,-53.9125833698944,ijui,RS
22620,-23.00551425914832,-43.37596441256672,rio de janeiro,RJ
2021,-23.497965726309317,-46.633821514607234,sao paulo,SP
13504,-22.392749999999943,-47.58699049999996,rio claro,SP
24417,-22.84931334787586,-43.0482676589952,são gonçalo,RJ
30315,-19.949769,-43.93680075,belo horizonte,MG
5068,-23.514120429366933,-46.70366381181837,sao paulo,SP
21250,-22.823924606151603,-43.309902352213,rio de janeiro,RJ
17290,-22.51317853857613,-48.71608658054436,macatuba,SP
19027,-22.11566220484515,-51.42387366754481,presidente prudente,SP
20210,-22.91003306389957,-43.20008472551321,rio de janeiro,RJ
18520,-23.173496221445557,-47.76084699834502,cerquilho,SP
9230,-23.620984170474674,-46.52421867457037,santo andre,SP
7145,-23.40768948903572,-46.49730311518263,guarulhos,SP
56331,-9.379354156710445,-40.515541304393366,petrolina,PE
85870,-25.45421144285281,-54.575362522812405,foz do iguacu,PR
15505,-20.42465111650298,-49.977996544510695,votuporanga,SP
81530,-25.458136145161266,-49.22681677226046,curitiba,PR
85503,-26.21619863333717,-52.684624741425885,pato branco,PR
74490,-16.68322349999999,-49.40663399999998,goiania,GO
27211,-22.482954335788687,-44.07600099525494,volta redonda,RJ
93010,-29.766791993669,-51.15197784923521,sao leopoldo,RS
20560,-22.918829900340604,-43.25244757299898,rio de janeiro,RJ
13160,-22.547889813542337,-47.16831800128296,artur nogueira,SP
24240,-22.8967128114528,-43.10090738780485,niteroi,RJ
88351,-27.092744327846564,-48.91456791434244,brusque,SC
6083,-23.54347730258552,-46.77563739932,osasco,SP
12312,-23.303609553427595,-45.93323191732616,jacarei,SP
13301,-23.24758205284451,-47.30524394917836,itu,SP
1255,-23.54425396947311,-46.68372122592186,sao paulo,SP
11723,-24.001910152090343,-46.427444871438624,praia grande,SP
39740,-18.78250876754889,-42.93715414182446,guanhaes,MG
48602,-9.403665171094277,-38.22073825611065,paulo afonso,BA
7600,-23.329687948044867,-46.59366070260938,mairipora,SP
51021,-8.130041497085813,-34.899699666945565,recife,PE
16900,-20.90017793672453,-51.38316597279134,andradina,SP
86020,-23.30825366472388,-51.17056310156396,londrina,PR
9973,-23.717508463788967,-46.6192622828207,diadema,SP
11065,-23.964523816261767,-46.338852209157885,santos,SP
2223,-23.48361463113857,-46.57708504010617,sao paulo,SP
5322,-23.53867592977097,-46.75244504746376,sao paulo,SP
88220,-27.102098999999946,-48.62961349999995,itapema,SC
12241,-23.242278432586,-45.93131442972562,sao jose dos campos,SP
74369,-16.742599326116093,-49.33496246255701,goiânia,GO
13566,-22.003715133955712,-47.880468471566736,são carlos,SP
4004,-23.57580953067112,-46.64948395781635,sao paulo,SP
39402,-16.734662999999998,-43.84419336663973,montes claros,MG
12244,-23.19896473619026,-45.94442834173647,são josé dos campos,SP
32920,-20.046758402175836,-44.263455766161385,sao joaquim de bicas,MG
92323,-29.921141673033755,-51.20011249471988,canoas,RS
4632,-23.63310867554392,-46.66415868872989,são paulo,SP
18133,-23.51887032017025,-47.13092667912039,sao roque,SP
20920,-22.892983135437746,-43.23547616056892,rio de janeiro,RJ
37445,-21.8437399639868,-44.813515659658535,cruzilia,MG
32400,-19.98725638430419,-44.07180952878048,ibirite,MG
13563,-21.99356920344507,-47.92403851333021,sao carlos,SP
88780,-28.154682,-48.69264150000001,imbituba,SC
87025,-23.37687647222412,-51.93565088139446,maringa,PR
35460,-20.141655496901407,-44.20534365517623,brumadinho,MG
8451,-23.54213585789716,-46.40056784624039,sao paulo,SP
72220,-15.823481139345589,-48.10843566960246,brasília,DF
12246,-23.217447205118503,-45.9076870999192,sao jose dos campos,SP
28650,-22.080612138848025,-42.40395794678219,duas barras,RJ
85260,-24.514951310315872,-51.67533223946199,manoel ribas,PR
69050,-3.084317999999993,-59.94193725,manaus,AM
2912,-23.50596233748365,-46.7099880552031,sao paulo,SP
18550,-23.28127362701924,-47.68549525975893,boituva,SP
24350,-22.93774593698466,-43.06127854853022,niteroi,RJ
7600,-23.34151289869371,-46.65858831589831,mairipora,SP
19560,-22.174760161780824,-51.26143866547897,indiana,SP
7195,-23.449549389953248,-46.51098738995324,guarulhos,SP
3134,-23.58540069658577,-46.58427399775607,sao paulo,SP
50670,-8.0417662939211,-34.941489282849595,recife,PE
37580,-22.422096,-46.57471875000001,monte siao,MG
14706,-20.935493673813763,-48.503849596713415,bebedouro,SP
11520,-23.89462743062876,-46.42305707084032,cubatao,SP
78060,-15.611089310094028,-56.07267969567452,cuiaba,MT
53650,-7.809973888877005,-34.93098498875265,igarassu,PE
6423,-23.50292130797908,-46.89872622094406,barueri,SP
13254,-23.005908119516945,-46.81240698544372,itatiba,SP
23056,-22.91676319900166,-43.61546420370485,rio de janeiro,RJ
2991,-23.432794743023827,-46.72982173528961,sao paulo,SP
13100,-22.92182178573489,-47.033250182064776,campinas,SP
6730,-23.63750768518804,-47.024892546507935,vargem grande paulista,SP
85988,-24.706488745846823,-54.2435539144552,entre rios do oeste,PR
7809,-23.3247468825522,-46.74698100342992,franco da rocha,SP
5407,-23.553441293092483,-46.67464584179701,sao paulo,SP
27115,-22.4552551318289,-43.81343155492869,barra do pirai,RJ
65968,-6.171727957981416,-47.36838552579784,campestre do maranhão,MA
90450,-30.03662039829179,-51.18979868290152,porto alegre,RS
7171,-23.42354684984707,-46.43592506411218,guarulhos,SP
76410,-14.315418050739463,-49.15066257595753,campinorte,GO
4114,-23.58521545268047,-46.62545302553522,sao paulo,SP
37800,-21.308546066425528,-46.72887284608333,guaxupe,MG
14056,-21.14185548182237,-47.84279000805009,ribeirao preto,SP
83312,-25.471250645790384,-49.13602230962159,piraquara,PR
62200,-4.706419272826848,-40.57096736798936,nova russas,CE
19050,-22.14223279178664,-51.39795261614577,presidente prudente,SP
93415,-29.70754039882521,-51.12838463791961,novo hamburgo,RS
76871,-9.88950942020648,-63.03632163064878,ariquemes,RO
2442,-23.472632986121543,-46.64456385553122,são paulo,SP
12323,-23.314321810647154,-45.99488291653246,jacarei,SP
35179,-19.36519087766214,-42.54505197578381,santana do paraiso,MG
39540,-15.313711193928349,-42.019796266423725,sao joao do paraiso,MG
70347,-15.816538811558573,-47.90485721371685,brasília,DF
38400,-18.925991067170603,-48.29084898389983,uberlandia,MG
30140,-19.932219691095813,-43.93328998251485,belo horizonte,MG
3322,-23.549570096341174,-46.56977835039534,sao paulo,SP
5042,-23.52502548542904,-46.68879094463037,sao paulo,SP
8773,-23.51636466631949,-46.18929981921052,mogi das cruzes,SP
1418,-23.571035372179647,-46.64676542977096,sao paulo,SP
30518,-19.952590452680464,-44.00255286663972,belo horizonte,MG
15140,-20.738278852993584,-49.58083273219483,bálsamo,SP
9820,-23.753349414160816,-46.55744142498085,sao bernardo do campo,SP
12943,-23.128136528997672,-46.57017250582837,atibaia,SP
76974,-11.538245455928182,-61.01711362809232,espigao do oeste,RO
78515,-10.630591574315508,-55.716283790839455,nova canaã do norte,MT
4012,-23.58135999500833,-46.643461591032384,sao paulo,SP
95555,-29.757596365590256,-50.033949936722735,capao da canoa,RS
1317,-23.56118645850884,-46.64266396488547,sao paulo,SP
6455,-23.500441798582447,-46.842716327160346,barueri,SP
68537,-6.524729999999991,-49.8443995177686,canaa dos carajas,PA
39880,-17.081347253552554,-40.94070515128103,aguas formosas,MG
85060,-25.37367172107444,-51.46019278533085,guarapuava,PR
20520,-22.92393933166944,-43.230149203993314,rio de janeiro,RJ
29780,-19.01816592771444,-40.53621263953432,são gabriel da palha,ES
23555,-22.915349599057173,-43.69792869048394,rio de janeiro,RJ
35330,-19.557367726521917,-42.121684731323214,inhapim,MG
2403,-23.49532356039854,-46.62704525766474,sao paulo,SP
97950,-28.14057324843337,-54.55866801768618,guarani das missoes,RS
96700,-29.95858915762708,-51.72073122746001,sao jeronimo,RS
88359,-27.170504499999936,-48.96094944599997,brusque,SC
86061,-23.308233663887147,-51.17982487538231,londrina,PR
4366,-23.68354915724768,-46.63434401577974,sao paulo,SP
88048,-27.650210553696176,-48.47558777240469,florianopolis,SC
9390,-23.64260046823236,-46.45237472121865,maua,SP
96400,-31.31696532260936,-54.10754818680061,bage,RS
83880,-26.096787090698072,-49.79211466487618,rio negro,PR
91130,-30.00371337108313,-51.13413124078128,porto alegre,RS
70774,-15.741787884993796,-47.89620763855193,brasilia,DF
9841,-23.746560170696483,-46.57726024646544,sao bernardo do campo,SP
7141,-23.435907233971943,-46.50851043588781,guarulhos,SP
20550,-22.917789858733887,-43.22467610811351,rio de janeiro,RJ
6454,-23.496475714623887,-46.846717906868335,barueri,SP
30850,-19.924527530671103,-44.00868760338163,belo horizonte,MG
4132,-23.62419844230844,-46.61992473397674,sao paulo,SP
4571,-23.605116140429395,-46.69344760185244,sao paulo,SP
6236,-23.515538474700964,-46.78909297470096,osasco,SP
22790,-23.03009982865273,-43.495097241750805,rio de janeiro,RJ
81330,-25.48259807638629,-49.33309494005663,curitiba,PR
85400,-25.099406057821685,-52.8693698323882,guaraniaçu,PR
22061,-22.97657711573089,-43.19162583014023,rio de janeiro,RJ
89057,-26.864071120587592,-49.05969152529136,blumenau,SC
9170,-23.713522207888477,-46.50234938620233,santo andre,SP
30380,-19.94452591895093,-43.950668945467086,belo horizonte,MG
36030,-21.79252906855559,-43.345360078827376,juiz de fora,MG
19600,-22.232827022063365,-50.904565006508975,rancharia,SP
4671,-23.65649882653355,-46.69262398557326,sao paulo,SP
1250,-23.547989807115176,-46.67229749694157,sao paulo,SP
91410,-30.0541340561306,-51.15946408222737,porto alegre,RS
82515,-25.400086213421645,-49.22871116309046,curitiba,PR
14031,-21.23301844399998,-47.850900999999965,ribeirao preto,SP
3262,-23.590384637803663,-46.55021336135961,sao paulo,SP
7142,-23.409978150152924,-46.50664494240869,guarulhos,SP
83331,-25.440901385250047,-49.167368611720185,pinhais,PR
24210,-22.90043868493513,-43.12549087909203,niteroi,RJ
14701,-20.945987194300063,-48.48648280660872,bebedouro,SP
13630,-21.98830427920628,-47.42849932013632,pirassununga,SP
24465,-22.82264373865261,-43.056123299161285,sao goncalo,RJ
85568,-25.693843689264792,-52.61772554126244,saudade do iguacu,PR
2340,-23.466900306548325,-46.6161273856765,sao paulo,SP
2991,-23.437246631138567,-46.72773038149913,sao paulo,SP
21220,-22.863920218968317,-43.3061265886378,rio de janeiro,RJ
58120,-7.176657992012693,-35.73483003643631,massaranduba,PB
52051,-8.025194713572615,-34.912234288649074,recife,PE
65500,-3.734638648678797,-43.3519065346909,chapadinha,MA
13178,-22.805655255063773,-47.19514621510182,sumare,SP
5730,-23.63983788590781,-46.74831886956257,sao paulo,SP
96230,-33.51382276736793,-53.3598986911606,santa vitoria do palmar,RS
85960,-24.567241349847645,-54.06526513039819,marechal candido rondon,PR
65071,-2.4959262884670146,-44.24832048745824,sao luis,MA
96060,-31.728769313347584,-52.33446982168612,pelotas,RS
81540,-25.466319439638724,-49.21652170912922,curitiba,PR
11451,-23.944259447381025,-46.29634650875651,guaruja,SP
6326,-23.529444557041188,-46.82878425422144,carapicuiba,SP
25267,-22.62733414444734,-43.244109068936325,duque de caxias,RJ
78850,-15.561155709394196,-54.2860981283036,primavera do leste,MT
80040,-25.42532981487679,-49.247451229817,curitiba,PR
81630,-25.47931075326807,-49.249917552531095,curitiba,PR
